ticker,valor_actual,variacion,volumen,tipo
MSN,0.52,-189,35286,1
MSSA,10.44,0.03,60360,1
MSSAU,10.56,0,100,1
MSSAW,0.01,0,100,1
MSTR,326.72,14.485,907855,2
MSVB,9.75,-0.93,3460,1
MT,27.16,0.68,3043000,1
MTA,5.19,-0.04,147240,1
MTACW,0.10,481,400,1
MTAL,10.25,0,102,1
MTB,118.58,4.9,2045769,2
MTB^H,22.32,0.82,26421,1
MTC,0.98,-324,806720,1
MTCH,33.22,-0.37,5545792,1
MTCN,63.80,1.61,3371,1
MTD,1424.99,-50.21,237497,2
MTDR,44.70,2.31,1074249,1
MTEK,0.83,-99,8689,1
MTEKW,0.06,0,100,1
MTEM,0.43,101,100552,1
MTEX,13.00,0,50,1
MTG,14.77,0.4,2050877,1
MTH,126.14,1.99,273439,2
MTLS,9.06,0.25,37328,1
MTN,238.27,2.95,262849,2
MTNB,0.61,-23,241142,1
MTR,18.64,0.06,12718,1
MTRN,106.52,0.15,92369,2
MTRX,5.45,0.33,95077,1
MTRY,11.00,0,2,1
MTRYW,0.03,2,11250,1
MTSI,56.42,1.57,1101140,1
MTTR,2.59,0.16,2898470,1
MTVC,10.48,0.01,1371,1
MTW,15.50,0.24,431019,1
MTX,61.21,1.57,147462,1
MTZ,89.33,3.65,1456874,1
MU,61.23,0.72,12305871,1
MUA,10.47,0.16,73113,1
MUC,10.82,0.05,219094,1
MUE,9.93,0.12,49953,1
MUFG,6.29,0.28,6719113,1
MUI,11.55,0.05,62930,1
MUJ,11.31,0.15,90880,1
MULN,1.50,0.03,18051667,1
MUR,34.70,1.32,2232533,1
MURF,10.47,0.04,6109,1
MUSA,291.88,10.29,354103,2
MUX,8.92,0.08,318650,1
MVBF,17.66,0.49,62131,1
MVF,6.81,0.03,127044,1
MVIS,2.18,0.12,1830843,1
MVLA,1.42,0,26704,1
MVLAW,0.08,-8,2278,1
MVO,10.76,0.31,38859,1
MVST,1.16,0.09,1494380,1
MVSTW,0.17,5,11065,1
MVT,10.61,0.14,90027,1
MWA,14.94,1.38,1905852,1
MWG,0.93,-705,2818889,1
MX,8.71,0.06,240695,1
MXC,11.12,2.772,3440,1
MXCT,4.76,0.03,280856,1
MXE,10.07,115,3808,1
MXF,16.72,0.15,27928,1
MXL,23.83,0.44,507127,1
MYD,10.54,0.04,103107,1
MYE,19.37,0.96,134859,1
MYFW,16.09,1.8,23647,1
MYGN,19.29,-1.8,1072716,1
MYI,11.24,0.06,208685,1
MYMD,1.68,-45,732812,1
MYN,10.20,0.2,76324,1
MYNA,7.15,0.15,12911,1
MYNZ,5.03,0.16,86243,1
MYO,0.52,-102,131840,1
MYPS,4.42,0.14,342288,1
MYPSW,0.83,736,1500,1
MYRG,135.88,2.01,262984,2
MYSZ,1.22,-0.02,18935,1
MYTE,4.50,0.01,61466,1
NA,1.09,-5,17498,1
NAAS,7.62,0.69,217200,1
NABL,12.57,0.12,212882,1
NAC,10.90,0.02,282048,1
NAD,11.44,0.06,360472,1
NAII,7.80,-0.08,5096,1
NAK,0.22,15,1105471,1
NAMS,13.87,-0.08,15191,1
NAMSW,2.54,0.1,8905,1
NAN,11.02,1.604,40245,1
NAOV,3.66,-221,5666,1
NAPA,14.62,-0.15,760450,1
NARI,64.43,1.73,885665,1
NAT,3.47,0.13,2687529,1
NATH,73.88,1.37,5473,1
NATI,58.20,0.04,1246989,1
NATR,10.76,0.42,20561,1
NAUT,2.36,0.06,36871,1
NAVB,0.17,-56,167809,1
NAVI,15.03,0.36,961837,1
NAZ,10.88,1.096,27672,1
NB,5.96,-0.13,27940,1
NBB,16.21,-0.09,57460,1
NBH,10.42,0.07,49501,1
NBHC,29.07,1.41,199846,1
NBIX,97.40,1.56,770030,1
NBN,36.49,1.09,21913,1
NBO,9.82,0.13,18832,1
NBR,97.10,2.79,256810,1
NBRV,1.72,0.04,10494,1
NBSE,0.18,128,870203,1
NBST,10.32,-45,15792,1
NBSTW,0.13,-14,2000,1
NBTB,31.73,2.41,299406,1
NBTX,6.68,4.6499,39732162,1
NBW,10.98,0.08,8193,1
NBXG,9.68,0.05,341581,1
NBY,0.97,-0.03,103318,1
NC,32.52,0.78,19840,1
NCA,8.89,0.03,30176,1
NCACW,0.03,0,29,1
NCLH,14.13,0.38,17423173,1
NCMI,0.30,286,2231411,1
NCNA,0.71,-25,70141,1
NCNO,22.28,0.68,617887,1
NCPL,1.44,0.19,229433,1
NCR,22.78,3.18,4758402,1
NCRA,1.21,-912,66298,1
NCSM,19.93,-0.07,5626,1
NCTY,0.85,262,122152,1
NCV,3.32,0.03,182043,1
NCV^A,21.42,-0.01,1509,1
NCZ,2.95,0.04,187255,1
NCZ^A,21.09,0.09,945,1
NDAQ,54.92,1.13,1978586,1
NDLS,4.70,0,109865,1
NDMO,10.53,0.03,115203,1
NDP,28.20,8.599,4170,1
NDRA,1.80,0.05,107356,1
NDSN,220.17,4.02,167622,2
NE,37.09,0.4,1344527,1
NEA,11.19,0.04,666483,1
NECB,12.93,0.23,69226,1
NEE,75.51,0,6215432,1
NEE^N,25.44,0.67,62168,1
NEE^Q,48.55,-0.14,5862,1
NEE^R,46.74,0.09,11347,1
NEGG,1.10,0.04,228290,1
NEM,48.72,-0.69,7280900,1
NEN,69.56,-65,407,1
NEO,15.31,0.86,1441115,1
NEOG,17.44,0.03,1117817,1
NEON,6.71,0.16,44184,1
NEOV,1.45,0.11,32247,1
NEOVW,0.28,406,31680,1
NEP,52.85,1.26,1253462,1
NEPH,1.44,0,311,1
NEPT,0.58,12,26339,1
NERV,6.00,1.39,1109688,1
NET,44.07,3.59,9302400,1
NETC,10.52,0,6671,1
NETI,8.09,0.09,425030,1
NEU,397.62,1.77,18119,2
NEWP,2.51,-0.02,41404,1
NEWR,72.33,1.1,677687,1
NEWT,11.58,285,152539,1
NEWTL,24.42,-15,527,1
NEWTZ,24.11,0.06,1196,1
NEX,7.74,0.26,3297089,1
NEXA,5.71,0,29340,1
NEXI,0.34,127,15166,1
NEXT,6.09,0.4,846176,1
NFBK,9.72,0.23,195140,1
NFE,30.82,0.87,1501682,1
NFG,54.12,1.43,525001,1
NFGC,5.05,-0.09,187348,1
NFJ,11.73,0.16,76856,1
NFLX,322.76,1.98,3988615,2
NFNT,10.48,0,856791,1
NFTG,1.03,1.251,48410,1
NFYS,10.28,0,1140,1
NG,5.62,-0.06,1056477,1
NGD,1.39,0,2484748,1
NGG,73.24,0.34,275164,1
NGL,2.76,0.09,139810,1
NGL^B,22.75,-0.25,6010,1
NGL^C,22.25,-3.301,781,1
NGM,4.08,0.14,261884,1
NGMS,13.02,0.27,88243,1
NGS,10.49,0.18,145446,1
NGVC,11.72,1.55,75242,1
NGVT,60.57,-3.83,476503,1
NH,3.20,0.8,662674,1
NHC,57.01,1.26,57909,1
NHI,49.30,0.54,193145,1
NHS,9.07,0.26,71256,1
NHTC,5.94,704,16113,1
NHWK,0.67,-471,71449,1
NI,28.54,0.17,3462270,1
NI^B,24.79,0.35,32874,1
NIC,56.85,2.98,49567,1
NICE,187.23,-3.7,901674,2
NICK,4.51,0.03,5335,1
NIE,19.99,0.48,29868,1
NIM,9.08,0.03,31762,1
NIMC,105.28,0,11353,2
NINE,3.65,0.19,908813,1
NIO,8.15,0.09,34610203,1
NIOBW,0.63,297,6796,1
NIQ,12.82,0.04,41580,1
NIR,2.36,0.08,96919,1
NIRWW,0.14,-22,4181,1
NISN,0.51,0.01,108688,1
NIU,3.59,0.01,225377,1
NJR,50.88,-0.27,627576,1
NKE,126.59,2.92,4887475,2
NKLA,0.98,65,33926750,1
NKSH,27.40,0.4,11020,1
NKTR,0.82,263,1269952,1
NKTX,4.63,-0.1,270426,1
NKX,11.54,0.14,77382,1
NL,5.93,-0.09,18569,1
NLS,1.23,-0.04,216011,1
NLSP,1.38,1.094,36281,1
NLSPW,0.17,345,2128,1
NLTX,0.90,0.01,100218,1
NLY,19.07,0.49,3905082,1
NLY^F,24.60,0.28,34692,1
NLY^G,23.45,265,33315,1
NLY^I,23.03,0.07,131466,1
NM,1.89,0.16,63163,1
NM^G,19.11,-1.39,6006,1
NM^H,18.00,-0.91,6750,1
NMAI,11.55,0.09,70887,1
NMCO,11.34,0.21,99707,1
NMFC,11.61,0.19,175875,1
NMG,3.66,0.24,77663,1
NMI,9.18,0.05,7618,1
NMIH,23.65,0.6,467950,1
NMK^B,75.75,0,1,1
NMK^C,80.00,1.5,35,1
NML,6.27,0.16,195157,1
NMM,21.77,0.85,92612,1
NMR,3.52,0.12,1800697,1
NMRD,0.77,11,13904,1
NMRK,5.85,-0.06,1297314,1
NMS,11.50,687,3928,1
NMT,10.49,0.06,5841,1
NMTC,1.41,0.06,133923,1
NMTR,0.81,1.117,281147,1
NMZ,10.49,0.08,324343,1
NN,2.08,0.09,317425,1
NNAVW,0.60,-0.01,1411,1
NNBR,1.02,-0.06,452905,1
NNDM,2.50,-0.02,914705,1
NNI,94.30,1.56,33154,1
NNN,44.44,0.19,891333,1
NNOX,15.23,0.83,5628989,1
NNVC,1.21,-0.02,32128,1
NNY,8.68,0.27,24764,1
NOA,19.29,0.71,75092,1
NOAH,15.07,0.58,43162,1
NOC,446.81,4.58,474706,2
NODK,13.14,0.26,4693,1
NOG,31.83,0.9,2288415,1
NOGN,1.89,0.02,189863,1
NOGNW,0.02,-3,18403,1
NOK,4.11,0.09,13396763,1
NOM,10.07,201,7065,1
NOMD,19.48,0.77,368961,1
NOTE,1.65,0.06,475874,1
NOTV,5.84,0.21,260505,1
NOV,15.56,0.21,4953644,1
NOVA,15.75,0.75,4292651,1
NOVN,1.14,0.01,131775,1
NOVT,162.39,3.9,121064,2
NOVVR,0.30,0,797,1
NOVVW,0.03,-33,250,1
NOW,434.80,4.29,1302657,2
NPAB,10.53,-0.02,25431,1
NPABU,10.41,0,121,1
NPABW,0.06,-1,27,1
NPCE,4.95,-0.04,67363,1
NPCT,10.18,0.01,44708,1
NPFD,14.99,0.15,68317,1
NPK,68.62,0.47,18036,1
NPO,98.88,1.8,82732,1
NPV,11.29,115,16620,1
NQP,11.32,0.1,23262,1
NR,3.92,0.05,367853,1
NRAC,10.35,0,2,1
NRACU,10.38,0.03,201,1
NRACW,0.07,-23,5425,1
NRBO,0.58,-18,233408,1
NRC,42.14,1.08,25990,1
NRDS,9.02,-0.04,1186845,1
NRDY,2.85,-0.06,1102664,1
NREF,13.80,0.16,32402,1
NREF^A,18.03,-0.27,2335,1
NRG,31.28,-0.1,5937400,1
NRGV,1.80,0.11,720287,1
NRGX,14.33,0.32,42871,1
NRIM,37.20,0.77,31862,1
NRIX,9.68,0.24,330446,1
NRK,10.49,0.18,107794,1
NRO,2.92,0.04,92909,1
NRP,50.39,0.9,22879,1
NRSN,1.73,-78,16628,1
NRSNW,0.45,1.393,7208,1
NRT,14.73,0.74,139110,1
NRUC,24.51,1.941,5110,1
NRXP,0.61,115,97915,1
NRXPW,0.16,99,1113,1
NS,15.18,-0.06,237252,1
NS^A,24.48,3.869,20325,1
NS^B,21.84,442,26981,1
NS^C,25.09,0.32,2735,1
NSA,37.97,0.79,531216,1
NSA^A,23.28,948,6376,1
NSC,208.72,4.79,1183119,2
NSIT,124.78,0.55,233211,2
NSL,4.57,0.04,94010,1
NSP,117.79,0.36,277313,2
NSPR,1.37,0.04,43243,1
NSS,25.52,0.4,14434,1
NSSC,27.38,0.61,771226,1
NSTB,10.10,0.01,53774,1
NSTC,10.13,0,133,1
NSTD,10.11,0,124,1
NSTG,9.00,-0.26,731990,1
NSTS,8.33,-8,3698,1
NSYS,10.17,615,5998,1
NTAP,63.85,1.34,1152165,1
NTB,24.17,1.04,404796,1
NTCO,4.49,0.16,519020,1
NTCT,29.62,1.41,494195,1
NTES,88.89,0.08,608724,1
NTG,32.80,8.202,13434,1
NTGR,13.92,0.17,180052,1
NTIC,11.40,-55,5534,1
NTIP,2.19,-0.01,3542,1
NTLA,43.90,0.25,1463315,1
NTNX,23.94,-0.08,1124060,1
NTR,65.04,1.78,2257720,1
NTRA,54.10,1.17,915887,1
NTRB,3.58,0.36,28912,1
NTRBW,1.87,-0.02,1802,1
NTRS,73.03,1.43,1685833,1
NTRSO,20.78,0.41,12185,1
NTST,18.03,0.25,726369,1
NTWK,2.39,26,4718,1
NTZ,5.72,2.821,218,1
NU,5.46,0.22,31146445,1
NUBI,10.50,0,711,1
NUE,142.32,2.44,2149368,2
NURO,1.02,-0.04,76038,1
NUS,38.87,0.47,273558,1
NUTX,0.52,356,1320756,1
NUV,8.78,0.01,379753,1
NUVA,42.78,1.37,2878433,1
NUVB,1.67,0.05,302647,1
NUVL,38.51,-0.19,248698,1
NUW,13.85,-0.06,47640,1
NUWE,4.51,0.07,23602,1
NUZE,10.99,-1.847,2141,1
NVAC,10.42,0,6,1
NVACR,0.17,149,173,1
NVACW,0.08,0,9387,1
NVAX,7.71,0.14,5842282,1
NVCR,68.23,1.49,824267,1
NVCT,15.05,0.16,55445,1
NVDA,286.80,11.18,36100514,2
NVEC,87.49,-2.81,48225,1
NVEE,98.88,5.11,235255,1
NVEI,40.74,1.085,273475,1
NVFY,0.55,-299,3541,1
NVG,11.81,0.06,316177,1
NVGS,12.78,0.31,159918,1
NVIV,1.45,0.12,87667,1
NVMI,92.86,3.39,53685,1
NVNO,3.67,-0.05,15075,1
NVNOW,0.04,-6,36908,1
NVO,163.24,2.81,1284105,2
NVOS,0.17,105,10835738,1
NVR,5852.47,51.12,19005,2
NVRO,27.08,-0.28,371743,1
NVS,104.72,0.1,937001,2
NVST,35.34,0.28,1784080,1
NVT,41.74,0.92,872875,1
NVTA,1.54,0.08,8037712,1
NVTS,6.09,0.44,1012864,1
NVVE,0.56,99,242524,1
NVVEW,0.04,-306,12451,1
NVX,2.78,0.25,12735,1
NWBI,10.64,0.3,1081438,1
NWE,59.71,0.38,176079,1
NWFL,26.41,0.03,6778,1
NWG,6.63,0.28,2036715,1
NWL,10.11,0.3,8480373,1
NWLI,261.02,5.62,8885,2
NWN,47.05,-1.28,137617,1
NWPX,27.41,0.51,44868,1
NWS,17.26,0.41,700815,1
NWSA,17.12,0.4,1684014,1
NWTN,10.55,-0.15,811,1
NWTNW,0.25,242,322528,1
NX,19.72,0.74,139791,1
NXC,13.38,0.05,7623,1
NXDT,9.76,0.11,120405,1
NXDT^A,15.25,0.4,4481,1
NXE,3.90,0.16,1467979,1
NXG,35.05,1.27,7655,1
NXGL,1.60,0,2267,1
NXGLW,0.16,-214,4392,1
NXGN,16.78,0.16,244568,1
NXJ,11.57,0.07,103493,1
NXL,0.84,-303,6072,1
NXLIW,0.09,0,200,1
NXN,12.26,0.25,6648,1
NXP,14.45,45,79960,1
NXPI,166.82,3.03,2405181,2
NXPL,2.48,0.2,19909,1
NXPLW,1.04,-25,3695,1
NXRT,42.56,0.9,112548,1
NXST,164.26,7.67,291624,2
NXT,30.90,0.85,743738,1
NXTC,1.59,0,68307,1
NXTP,1.47,0.01,17060,1
NYAX,17.31,0.93,175,1
NYC,8.63,4.058,3739,1
NYCB,10.06,0.56,18386396,1
NYCB^A,21.20,0.73,72035,1
NYCB^U,39.00,1.25,26689,1
NYMT,9.76,0.22,699684,1
NYMTL,17.04,0.3,1820,1
NYMTM,19.80,0.67,7060,1
NYMTN,18.98,0.18,6797,1
NYMTZ,16.32,-0.11,4429,1
NYMX,0.45,299,18326,1
NYT,39.96,0.96,645225,1
NYXH,8.05,-0.21,44182,1
NZF,11.73,0.09,440917,1
O,62.95,1.03,3226476,1
OABI,3.61,0.17,480288,1
OABIW,0.45,227,45002,1
OAK^A,21.99,0.72,3111,1
OAK^B,21.75,0.54,3371,1
OAKUU,10.31,0.01,5152,1
OB,3.71,0.06,130271,1
OBE,6.28,0.33,343454,1
OBIO,16.92,2.34,17170,1
OBLG,1.93,-0.11,103737,1
OBNK,28.05,1.54,127843,1
OBT,32.20,2.66,8883,1
OC,104.86,1.03,957417,2
OCC,4.14,0,290,1
OCCI,8.60,0.07,33567,1
OCCIN,22.12,-0.55,293,1
OCCIO,23.22,-405,2802,1
OCEA,6.37,0.1,88170,1
OCEAW,0.18,-44,12708,1
OCFC,13.93,0.67,516333,1
OCFCP,22.11,3.41,12086,1
OCFT,4.96,0.07,21730,1
OCG,0.50,-1,12068,1
OCGN,0.70,5,5118751,1
OCN,28.88,1.06,17408,1
OCS,12.79,0.37,6684,1
OCSAW,0.72,-1.474,15624,1
OCSL,18.04,0.04,509835,1
OCTO,2.26,0.06,116145,1
OCUL,6.25,0.16,899861,1
OCUP,6.18,0.32,292964,1
OCX,0.26,-7,214962,1
ODC,42.04,-0.2,11271,1
ODFL,316.97,4.73,597438,2
ODP,42.50,0.98,344491,1
ODV,5.39,0.09,57780,1
OEC,25.00,1.84,825179,1
OESX,1.51,0.04,27542,1
OFC,24.46,0.2,794318,1
OFED,20.55,-1.15,2684,1
OFG,24.31,1.31,366779,1
OFIX,18.48,0.4,254386,1
OFLX,113.70,3.14,11272,2
OFS,9.58,0.4,37251,1
OFSSH,22.08,0,480,1
OGE,37.75,0.42,1029685,1
OGEN,2.64,-86,6301,1
OGI,0.52,32,562475,1
OGN,22.52,0.51,2380953,1
OGS,80.74,1.09,358557,1
OHAA,10.28,0.09,115,1
OHAAW,0.15,0,65000,1
OHI,28.86,0.36,1618957,1
OI,21.75,0.43,901273,1
OIA,6.25,0.04,54209,1
OIG,2.05,0.1,29119,1
OII,17.04,0.52,676080,1
OIS,6.98,0.22,574080,1
OKE,64.51,1.88,1706003,1
OKTA,73.78,1.13,1467315,1
OKYO,1.72,-0.03,9396,1
OLB,0.80,398,33916,1
OLED,137.45,2.52,401803,2
OLITU,10.20,-0.08,100,1
OLITW,0.08,143,16580,1
OLK,22.12,-0.1,49402,1
OLLI,67.01,0.49,736427,1
OLMA,6.66,0.31,238606,1
OLN,55.00,1.4,1331482,1
OLO,6.68,0,890411,1
OLP,20.98,-0.84,59250,1
OLPX,3.87,0.24,1613484,1
OM,20.85,-0.1,681208,1
OMAB,84.88,2.78,69948,1
OMC,89.75,2.03,1555793,1
OMCL,65.82,0.58,458642,1
OMER,5.12,0.15,270458,1
OMEX,2.93,-97,61876,1
OMF,35.76,1.46,620208,1
OMGA,8.82,0.76,49938,1
OMH,6.20,5.991,30298,1
OMI,18.63,5.08,2960749,1
OMIC,1.06,0,131824,1
OMQS,6.04,635,11736,1
ON,81.22,3.39,7087639,1
ONB,12.69,0.53,3524392,1
ONBPO,20.20,6.544,31134,1
ONBPP,20.50,9.299,40040,1
ONCR,0.33,-29,56672,1
ONCS,0.82,-7,184035,1
ONCT,0.33,14,285217,1
ONCY,1.60,0.15,244963,1
ONDS,1.21,3.127,704504,1
ONEW,27.18,-0.02,186681,1
ONFO,1.17,0.04,16376,1
ONFOW,0.11,-5,3185,1
ONL,6.31,0.15,336938,1
ONON,33.91,1.38,7264702,1
ONTF,8.65,0.05,213978,1
ONTO,86.32,4.21,264592,1
ONTX,1.40,0.1,116548,1
ONVO,1.90,-0.06,16012,1
ONYX,10.70,0,13,1
ONYXW,0.05,0,35,1
OOMA,11.98,0.02,186118,1
OP,0.26,-15,343845,1
OPA,10.35,0.03,232,1
OPAD,0.47,519,1034741,1
OPAL,6.40,-0.54,581404,1
OPBK,8.42,0.14,11573,1
OPCH,27.98,0.48,10138576,1
OPEN,1.79,0.44,38764929,1
OPFI,2.06,0.14,56039,1
OPGN,0.76,285,159773,1
OPHC,3.00,0,917,1
OPI,6.52,0.23,900793,1
OPINL,11.73,-0.06,19836,1
OPK,1.83,0.14,3828642,1
OPOF,17.25,0.05,7506,1
OPP,8.42,0.07,128072,1
OPP^A,18.10,-0.12,3056,1
OPP^B,19.25,-0.17,10963,1
OPRA,11.19,0.42,397504,1
OPRT,4.02,0.31,359004,1
OPRX,14.48,0.08,80020,1
OPT,3.66,0.06,4061,1
OPTN,2.00,0.05,201714,1
OPTT,0.51,49,93933,1
OPXS,2.92,48,2302,1
OPY,36.93,1.03,54215,1
OR,17.51,-0.07,1141769,1
ORA,84.99,1.09,264767,1
ORAN,12.89,-0.04,329632,1
ORC,9.82,0.26,581179,1
ORCC,12.51,0.26,1705792,1
ORCL,96.97,2,8062737,1
ORGN,4.18,0.18,829324,1
ORGNW,0.73,199,13630,1
ORGO,2.12,0.06,894862,1
ORGS,1.08,0.07,92097,1
ORI,25.47,0.52,943311,1
ORIC,5.11,0.16,107925,1
ORLA,4.79,0.1,395725,1
ORLY,940.78,7.16,269946,2
ORMP,2.78,0.05,726905,1
ORN,2.61,0.15,46716,1
ORRF,16.26,0.01,56881,1
ORTX,4.87,0.06,29738,1
OSA,5.03,-0.07,1418,1
OSBC,11.83,0.62,186628,1
OSCR,7.17,0.21,1608712,1
OSG,3.92,0.05,262108,1
OSI,9.96,0,5,1
OSIS,117.88,0.89,110559,2
OSK,75.97,1.44,414859,1
OSPN,13.22,0.28,560530,1
OSS,2.45,-0.05,2435,1
OST,1.18,0.02,737862,1
OSTK,19.97,0.24,1161600,1
OSUR,7.00,0.13,434772,1
OSW,12.31,0.04,348304,1
OTEC,10.79,0,3,1
OTECW,0.03,-7,1699,1
OTEX,41.41,4.85,1933754,1
OTIS,85.96,0.66,1477963,1
OTLK,1.15,0.04,514334,1
OTLY,2.10,0.01,2539436,1
OTMO,0.45,-194,31192,1
OTMOW,0.03,-6,218,1
OTRK,0.44,-219,135816,1
OTRKP,0.50,0,674,1
OTTR,78.50,1.3,156768,1
OUST,4.16,0.42,818537,1
OUT,14.93,-0.12,4458976,1
OVBC,24.65,0.17,371,1
OVID,3.63,-0.02,132204,1
OVLY,23.60,0.39,31962,1
OVV,34.69,2,2661855,1
OWL,10.30,0.36,3738216,1
OWLT,0.32,0.01,208936,1
OXAC,10.86,0.03,2474,1
OXACU,10.87,0,50,1
OXACW,0.05,0,1450,1
OXBR,1.18,0,34244,1
OXBRW,0.06,-0.01,5000,1
OXLC,5.14,0.06,551556,1
OXLCL,22.00,0.01,14721,1
OXLCM,24.75,0,455,1
OXLCN,23.10,1.999,250,1
OXLCO,21.40,-0.04,430,1
OXLCP,22.73,0.12,2575,1
OXLCZ,22.35,0.12,942,1
OXM,104.87,4.92,116104,2
OXSQ,3.04,0.05,149530,1
OXSQG,21.63,6.236,400,1
OXSQL,24.57,-115,2548,1
OXSQZ,23.59,0,1,1
OXUS,10.51,0,1,1
OXUSW,0.05,58,200,1
OXY,60.69,1.99,11258196,1
OZ,93.89,0,2452,1
OZK,33.34,1.16,2461130,1
OZKAP,13.70,825,100721,1
PAA,12.92,0.65,3151278,1
PAAS,18.12,-0.11,2799789,1
PAC,177.24,3.99,42410,2
PACB,12.19,0.29,3527164,1
PACI,10.45,0,4,1
PACK,2.94,-0.14,1142801,1
PACW,5.76,2.59,135155302,1
PACWP,8.19,1.95,1502121,1
PAG,139.01,3.82,304620,2
PAGP,13.50,0.69,4859038,1
PAGS,10.77,0.67,8025392,1
PAHC,14.64,0.33,110331,1
PAI,11.82,-0.1,15213,1
PALI,1.60,0.05,115518,1
PALT,1.92,0.05,55074,1
PAM,34.13,1.6,59672,1
PANL,6.01,0.23,146047,1
PANW,183.93,4.92,3191884,2
PAR,29.34,0.94,181296,1
PARA,16.86,0.46,52321053,1
PARAA,19.54,0.5,356399,1
PARAP,24.99,3.946,668411,1
PARR,20.66,-0.6,1699864,1
PASG,1.03,-0.01,242544,1
PATH,12.87,0.36,5323730,1
PATI,9.23,-65,5415,1
PATK,66.57,2.02,114966,1
PAVM,0.53,-75,396103,1
PAVMZ,0.11,-249,69013,1
PAVS,3.55,-3.843,6724,1
PAX,14.14,0.63,364461,1
PAXS,14.52,0.34,139157,1
PAY,8.18,0.27,42751,1
PAYC,272.63,-7.36,1304145,2
PAYO,5.56,0.21,2168115,1
PAYOW,0.84,0.11,1130,1
PAYS,3.40,0.06,64222,1
PAYX,107.83,0.63,1539283,2
PB,61.68,2.64,1107726,1
PBA,32.54,0.81,919167,1
PBAX,10.82,0,814,1
PBAXU,11.73,0,54,1
PBAXW,0.04,0,139,1
PBBK,11.62,0.38,2525,1
PBF,32.01,0.58,5962035,1
PBFS,8.66,0.14,45219,1
PBH,60.76,-1.26,268643,1
PBHC,13.50,0.65,8137,1
PBI,3.00,0.11,2690376,1
PBI^B,14.14,-0.09,27256,1
PBLA,0.44,-15,798493,1
PBPB,9.03,-1.55,600941,1
PBR,10.82,0.55,21439011,1
PBT,24.62,1.16,101515,1
PBTS,0.06,-34,13302337,1
PBYI,3.15,0.54,741104,1
PCAR,72.76,1.74,2402075,1
PCB,13.79,0.44,35261,1
PCCT,10.83,-694,2578,1
PCCTU,10.83,-0.07,226,1
PCCTW,0.10,0,53,1
PCF,6.27,0.08,40398,1
PCG,17.27,0.03,10965495,1
PCG^A,22.20,899,3660,1
PCG^B,19.09,0.09,3400,1
PCG^C,17.25,-0.03,1902,1
PCG^D,17.25,0.1,4522,1
PCG^E,17.50,0.3,1222,1
PCG^G,16.41,0.61,10966,1
PCG^H,15.77,0.36,2038,1
PCG^I,15.25,0.4,499,1
PCGU,151.40,0.82,2655,2
PCH,45.68,0.87,321353,1
PCK,6.14,0.05,25269,1
PCM,9.51,0.03,22529,1
PCN,13.03,0.13,136595,1
PCOR,56.35,-0.39,1236103,1
PCQ,10.03,0.08,34115,1
PCRX,42.89,-0.25,596419,1
PCSA,0.72,599,237624,1
PCT,7.25,0.5,2054078,1
PCTI,4.21,-155,112130,1
PCTTU,8.70,0.45,3784,1
PCTTW,2.95,0.1,4790,1
PCTY,173.32,-10.35,1600208,2
PCVX,51.40,2.02,768741,1
PCYG,6.31,-0.06,13827,1
PCYO,9.41,-0.21,32225,1
PD,28.70,0.69,1279242,1
PDCE,64.39,2.17,1034813,1
PDCO,26.60,0.58,834109,1
PDD,63.06,-1.08,6432873,1
PDEX,15.60,0.09,11309,1
PDFS,38.71,1.75,157605,1
PDI,18.46,0.3,1812669,1
PDLB,7.03,0.19,60630,1
PDM,6.63,0.34,1933197,1
PDO,13.13,0.44,1202298,1
PDS,48.64,3.07,94398,1
PDSB,6.53,0.26,239516,1
PDT,12.33,0.17,71485,1
PEAK,21.48,0.1,4279204,1
PEB,14.62,0.49,2087064,1
PEB^E,19.00,-0.41,4826,1
PEB^F,19.16,-0.11,7122,1
PEB^G,18.90,0,22804,1
PEB^H,17.31,0.11,9547,1
PEBK,22.02,-0.01,5249,1
PEBO,25.44,1.28,203619,1
PECO,30.80,0.37,368661,1
PED,0.90,271,81844,1
PEG,63.82,0.31,1739709,1
PEGA,42.23,0.35,313131,1
PEGR,10.25,0,2,1
PEGRW,0.06,81,1700,1
PEGY,1.33,0.04,74976,1
PEN,310.08,8.2,521013,2
PENN,26.44,0.44,4271387,1
PEO,19.87,0.45,72996,1
PEP,194.27,0.89,4146479,2
PEPG,14.93,0.23,44906,1
PEPL,10.27,0,12,1
PEPLU,10.33,0.04,750,1
PEPLW,0.06,-0.04,9013,1
PERF,4.45,0.1,236187,1
PERI,32.56,0.37,960067,1
PESI,8.90,0.31,31119,1
PET,2.23,1.499,60147,1
PETQ,11.85,0.4,101700,1
PETS,15.02,0.37,267941,1
PETV,2.19,-0.06,4408,1
PETVW,0.50,3,300,1
PETWW,0.16,-24,4683,1
PETZ,1.27,-0.02,31023,1
PEV,0.89,-99,8563,1
PFBC,46.67,2.51,159637,1
PFC,14.76,0.42,154880,1
PFD,10.08,0.16,37251,1
PFE,38.49,0.26,19221407,1
PFG,71.51,2.22,1227133,1
PFGC,62.01,1.08,1076370,1
PFH,20.13,0.39,20037,1
PFIE,1.13,144,14235,1
PFIN,5.22,-256,813,1
PFIS,39.25,1.76,7473,1
PFL,8.17,0.08,48892,1
PFLT,10.62,0.25,165196,1
PFMT,2.87,-0.07,155792,1
